,Max Iter,Alpha,Num Node 1,Num Node 2,MSE
908,500,1e-07,11,13,11.524
909,500,1e-07,11,15,12.495
910,500,1e-07,11,17,12.908
911,500,1e-07,11,19,11.368
912,500,1e-07,11,21,10.962
913,500,1e-07,13,1,14.574
914,500,1e-07,13,3,14.282
915,500,1e-07,13,5,12.626
916,500,1e-07,13,7,14.83
917,500,1e-07,13,9,16.888
918,500,1e-07,13,11,14.905
919,500,1e-07,13,13,14.234
920,500,1e-07,13,15,14.432
921,500,1e-07,13,17,16.12
922,500,1e-07,13,19,15.072
923,500,1e-07,13,21,14.019
924,500,1e-07,15,1,19.477
925,500,1e-07,15,3,18.907
926,500,1e-07,15,5,19.949
927,500,1e-07,15,7,20.723
928,500,1e-07,15,9,19.457
929,500,1e-07,15,11,18.739
930,500,1e-07,15,13,18.89
931,500,1e-07,15,15,19.543
932,500,1e-07,15,17,20.839
933,500,1e-07,15,19,19.891
934,500,1e-07,15,21,17.653
935,500,1e-07,17,1,27.922
936,500,1e-07,17,3,27.03
937,500,1e-07,17,5,24.505
938,500,1e-07,17,7,19.96
939,500,1e-07,17,9,22.121
940,500,1e-07,17,11,23.166
941,500,1e-07,17,13,24.553
942,500,1e-07,17,15,23.017
943,500,1e-07,17,17,24.925
944,500,1e-07,17,19,23.124
945,500,1e-07,17,21,25.271
946,500,1e-07,19,1,31.305
947,500,1e-07,19,3,30.65
948,500,1e-07,19,5,33.171
949,500,1e-07,19,7,26.524
950,500,1e-07,19,9,27.55
951,500,1e-07,19,11,30.209
952,500,1e-07,19,13,31.9
953,500,1e-07,19,15,25.119
954,500,1e-07,19,17,30.57
955,500,1e-07,19,19,29.557
956,500,1e-07,19,21,26.89
957,500,1e-07,21,1,33.962
958,500,1e-07,21,3,36.415
959,500,1e-07,21,5,35.151
960,500,1e-07,21,7,33.517
961,500,1e-07,21,9,31.499
962,500,1e-07,21,11,34.885
963,500,1e-07,21,13,36.969
964,500,1e-07,21,15,38.418
965,500,1e-07,21,17,35.121
966,500,1e-07,21,19,38.006
967,500,1e-07,21,21,36.642
968,1000,0.001,1,1,
969,1000,0.001,1,3,
970,1000,0.001,1,5,
971,1000,0.001,1,7,
972,1000,0.001,1,9,
973,1000,0.001,1,11,
974,1000,0.001,1,13,
975,1000,0.001,1,15,
976,1000,0.001,1,17,
977,1000,0.001,1,19,
978,1000,0.001,1,21,
979,1000,0.001,3,1,
980,1000,0.001,3,3,
981,1000,0.001,3,5,
982,1000,0.001,3,7,
983,1000,0.001,3,9,
984,1000,0.001,3,11,
985,1000,0.001,3,13,
986,1000,0.001,3,15,
987,1000,0.001,3,17,
988,1000,0.001,3,19,
989,1000,0.001,3,21,
990,1000,0.001,5,1,
991,1000,0.001,5,3,
992,1000,0.001,5,5,
993,1000,0.001,5,7,
994,1000,0.001,5,9,
995,1000,0.001,5,11,
996,1000,0.001,5,13,
997,1000,0.001,5,15,
998,1000,0.001,5,17,
999,1000,0.001,5,19,
1000,1000,0.001,5,21,
1001,1000,0.001,7,1,
1002,1000,0.001,7,3,
1003,1000,0.001,7,5,
1004,1000,0.001,7,7,
1005,1000,0.001,7,9,
1006,1000,0.001,7,11,
1007,1000,0.001,7,13,
1008,1000,0.001,7,15,
1009,1000,0.001,7,17,
1010,1000,0.001,7,19,
1011,1000,0.001,7,21,
1012,1000,0.001,9,1,
1013,1000,0.001,9,3,
1014,1000,0.001,9,5,
1015,1000,0.001,9,7,
1016,1000,0.001,9,9,
1017,1000,0.001,9,11,
1018,1000,0.001,9,13,
1019,1000,0.001,9,15,
1020,1000,0.001,9,17,
1021,1000,0.001,9,19,
1022,1000,0.001,9,21,
1023,1000,0.001,11,1,
1024,1000,0.001,11,3,
1025,1000,0.001,11,5,
1026,1000,0.001,11,7,
1027,1000,0.001,11,9,
1028,1000,0.001,11,11,
1029,1000,0.001,11,13,
1030,1000,0.001,11,15,
1031,1000,0.001,11,17,
1032,1000,0.001,11,19,
1033,1000,0.001,11,21,
1034,1000,0.001,13,1,
1035,1000,0.001,13,3,
1036,1000,0.001,13,5,
1037,1000,0.001,13,7,
1038,1000,0.001,13,9,
1039,1000,0.001,13,11,
1040,1000,0.001,13,13,
1041,1000,0.001,13,15,
1042,1000,0.001,13,17,
1043,1000,0.001,13,19,
1044,1000,0.001,13,21,
1045,1000,0.001,15,1,
1046,1000,0.001,15,3,
1047,1000,0.001,15,5,
1048,1000,0.001,15,7,
1049,1000,0.001,15,9,
1050,1000,0.001,15,11,
1051,1000,0.001,15,13,
1052,1000,0.001,15,15,
1053,1000,0.001,15,17,
1054,1000,0.001,15,19,
1055,1000,0.001,15,21,
1056,1000,0.001,17,1,
1057,1000,0.001,17,3,
1058,1000,0.001,17,5,
1059,1000,0.001,17,7,
1060,1000,0.001,17,9,
1061,1000,0.001,17,11,
1062,1000,0.001,17,13,
1063,1000,0.001,17,15,
1064,1000,0.001,17,17,
1065,1000,0.001,17,19,
1066,1000,0.001,17,21,
1067,1000,0.001,19,1,
1068,1000,0.001,19,3,
1069,1000,0.001,19,5,
1070,1000,0.001,19,7,
1071,1000,0.001,19,9,
1072,1000,0.001,19,11,
1073,1000,0.001,19,13,
1074,1000,0.001,19,15,
1075,1000,0.001,19,17,
1076,1000,0.001,19,19,
1077,1000,0.001,19,21,
1078,1000,0.001,21,1,
1079,1000,0.001,21,3,
1080,1000,0.001,21,5,
1081,1000,0.001,21,7,
1082,1000,0.001,21,9,
1083,1000,0.001,21,11,
1084,1000,0.001,21,13,
1085,1000,0.001,21,15,
1086,1000,0.001,21,17,
1087,1000,0.001,21,19,
1088,1000,0.001,21,21,
1089,1000,0.0001,1,1,1.726
1090,1000,0.0001,1,3,1.733
1091,1000,0.0001,1,5,1.88
1092,1000,0.0001,1,7,1.497
1093,1000,0.0001,1,9,1.839
1094,1000,0.0001,1,11,1.523
1095,1000,0.0001,1,13,1.565
1096,1000,0.0001,1,15,1.605
1097,1000,0.0001,1,17,1.537
1098,1000,0.0001,1,19,1.606
1099,1000,0.0001,1,21,1.796
1100,1000,0.0001,3,1,2.914
1101,1000,0.0001,3,3,2.749
1102,1000,0.0001,3,5,2.9
1103,1000,0.0001,3,7,2.316
1104,1000,0.0001,3,9,2.399
1105,1000,0.0001,3,11,2.357
1106,1000,0.0001,3,13,2.444
1107,1000,0.0001,3,15,2.363
1108,1000,0.0001,3,17,2.519
1109,1000,0.0001,3,19,2.731
1110,1000,0.0001,3,21,3.237
1111,1000,0.0001,5,1,
1112,1000,0.0001,5,3,
1113,1000,0.0001,5,5,
1114,1000,0.0001,5,7,
1115,1000,0.0001,5,9,
1116,1000,0.0001,5,11,
1117,1000,0.0001,5,13,
1118,1000,0.0001,5,15,
1119,1000,0.0001,5,17,
1120,1000,0.0001,5,19,
1121,1000,0.0001,5,21,
1122,1000,0.0001,7,1,
1123,1000,0.0001,7,3,
1124,1000,0.0001,7,5,
1125,1000,0.0001,7,7,
1126,1000,0.0001,7,9,
1127,1000,0.0001,7,11,
1128,1000,0.0001,7,13,
1129,1000,0.0001,7,15,
1130,1000,0.0001,7,17,
1131,1000,0.0001,7,19,
1132,1000,0.0001,7,21,
1133,1000,0.0001,9,1,
1134,1000,0.0001,9,3,
1135,1000,0.0001,9,5,
1136,1000,0.0001,9,7,
1137,1000,0.0001,9,9,
1138,1000,0.0001,9,11,
1139,1000,0.0001,9,13,
1140,1000,0.0001,9,15,
1141,1000,0.0001,9,17,
1142,1000,0.0001,9,19,
1143,1000,0.0001,9,21,
1144,1000,0.0001,11,1,
1145,1000,0.0001,11,3,
1146,1000,0.0001,11,5,
1147,1000,0.0001,11,7,
1148,1000,0.0001,11,9,
1149,1000,0.0001,11,11,
1150,1000,0.0001,11,13,
1151,1000,0.0001,11,15,
1152,1000,0.0001,11,17,
1153,1000,0.0001,11,19,
1154,1000,0.0001,11,21,
1155,1000,0.0001,13,1,
1156,1000,0.0001,13,3,
1157,1000,0.0001,13,5,
1158,1000,0.0001,13,7,
1159,1000,0.0001,13,9,
1160,1000,0.0001,13,11,
1161,1000,0.0001,13,13,
1162,1000,0.0001,13,15,
1163,1000,0.0001,13,17,
1164,1000,0.0001,13,19,
1165,1000,0.0001,13,21,
1166,1000,0.0001,15,1,
1167,1000,0.0001,15,3,
1168,1000,0.0001,15,5,
1169,1000,0.0001,15,7,
1170,1000,0.0001,15,9,
1171,1000,0.0001,15,11,
1172,1000,0.0001,15,13,
1173,1000,0.0001,15,15,
1174,1000,0.0001,15,17,
1175,1000,0.0001,15,19,
1176,1000,0.0001,15,21,
1177,1000,0.0001,17,1,
1178,1000,0.0001,17,3,
1179,1000,0.0001,17,5,
1180,1000,0.0001,17,7,
1181,1000,0.0001,17,9,
1182,1000,0.0001,17,11,
1183,1000,0.0001,17,13,
1184,1000,0.0001,17,15,
1185,1000,0.0001,17,17,
1186,1000,0.0001,17,19,
1187,1000,0.0001,17,21,
1188,1000,0.0001,19,1,
1189,1000,0.0001,19,3,
1190,1000,0.0001,19,5,
1191,1000,0.0001,19,7,
1192,1000,0.0001,19,9,
1193,1000,0.0001,19,11,
1194,1000,0.0001,19,13,
1195,1000,0.0001,19,15,
1196,1000,0.0001,19,17,
1197,1000,0.0001,19,19,
1198,1000,0.0001,19,21,
1199,1000,0.0001,21,1,
1200,1000,0.0001,21,3,
1201,1000,0.0001,21,5,
1202,1000,0.0001,21,7,
1203,1000,0.0001,21,9,
1204,1000,0.0001,21,11,
1205,1000,0.0001,21,13,
1206,1000,0.0001,21,15,
1207,1000,0.0001,21,17,
1208,1000,0.0001,21,19,
1209,1000,0.0001,21,21,
1210,1000,1e-05,1,1,1.612
1211,1000,1e-05,1,3,1.71
1212,1000,1e-05,1,5,1.49
1213,1000,1e-05,1,7,1.75
1214,1000,1e-05,1,9,1.517
1215,1000,1e-05,1,11,1.578
1216,1000,1e-05,1,13,1.943
1217,1000,1e-05,1,15,1.834
1218,1000,1e-05,1,17,1.727
1219,1000,1e-05,1,19,1.825
1220,1000,1e-05,1,21,1.53
1221,1000,1e-05,3,1,3.266
1222,1000,1e-05,3,3,1.809
1223,1000,1e-05,3,5,2.829
1224,1000,1e-05,3,7,2.827
1225,1000,1e-05,3,9,2.668
1226,1000,1e-05,3,11,2.822
1227,1000,1e-05,3,13,2.768
1228,1000,1e-05,3,15,2.803
1229,1000,1e-05,3,17,2.319
1230,1000,1e-05,3,19,2.531
1231,1000,1e-05,3,21,3.181
1232,1000,1e-05,5,1,5.222
1233,1000,1e-05,5,3,3.751
1234,1000,1e-05,5,5,4.16
1235,1000,1e-05,5,7,4.022
1236,1000,1e-05,5,9,4.679
1237,1000,1e-05,5,11,4.651
1238,1000,1e-05,5,13,3.658
1239,1000,1e-05,5,15,4.292
1240,1000,1e-05,5,17,3.932
1241,1000,1e-05,5,19,3.636
1242,1000,1e-05,5,21,4.122
1243,1000,1e-05,7,1,5.718
1244,1000,1e-05,7,3,8.33
1245,1000,1e-05,7,5,5.494
1246,1000,1e-05,7,7,6.905
1247,1000,1e-05,7,9,6.23
1248,1000,1e-05,7,11,6.744
1249,1000,1e-05,7,13,5.638
1250,1000,1e-05,7,15,8.748
1251,1000,1e-05,7,17,5.281
1252,1000,1e-05,7,19,6.035
1253,1000,1e-05,7,21,6.035
1254,1000,1e-05,9,1,
1255,1000,1e-05,9,3,9.093
1256,1000,1e-05,9,5,
1257,1000,1e-05,9,7,
1258,1000,1e-05,9,9,
1259,1000,1e-05,9,11,8.542
1260,1000,1e-05,9,13,
1261,1000,1e-05,9,15,8.742
1262,1000,1e-05,9,17,
1263,1000,1e-05,9,19,
1264,1000,1e-05,9,21,8.385
1265,1000,1e-05,11,1,
1266,1000,1e-05,11,3,
1267,1000,1e-05,11,5,
1268,1000,1e-05,11,7,
1269,1000,1e-05,11,9,
1270,1000,1e-05,11,11,
1271,1000,1e-05,11,13,
1272,1000,1e-05,11,15,
1273,1000,1e-05,11,17,
1274,1000,1e-05,11,19,
1275,1000,1e-05,11,21,
1276,1000,1e-05,13,1,
1277,1000,1e-05,13,3,
1278,1000,1e-05,13,5,
1279,1000,1e-05,13,7,
1280,1000,1e-05,13,9,
1281,1000,1e-05,13,11,
1282,1000,1e-05,13,13,
1283,1000,1e-05,13,15,
1284,1000,1e-05,13,17,
1285,1000,1e-05,13,19,
1286,1000,1e-05,13,21,
1287,1000,1e-05,15,1,
1288,1000,1e-05,15,3,
1289,1000,1e-05,15,5,
1290,1000,1e-05,15,7,
1291,1000,1e-05,15,9,
1292,1000,1e-05,15,11,
1293,1000,1e-05,15,13,
1294,1000,1e-05,15,15,
1295,1000,1e-05,15,17,
1296,1000,1e-05,15,19,
1297,1000,1e-05,15,21,
1298,1000,1e-05,17,1,
1299,1000,1e-05,17,3,
1300,1000,1e-05,17,5,
1301,1000,1e-05,17,7,
1302,1000,1e-05,17,9,
1303,1000,1e-05,17,11,
1304,1000,1e-05,17,13,
1305,1000,1e-05,17,15,
1306,1000,1e-05,17,17,
1307,1000,1e-05,17,19,
1308,1000,1e-05,17,21,
1309,1000,1e-05,19,1,
1310,1000,1e-05,19,3,
1311,1000,1e-05,19,5,
1312,1000,1e-05,19,7,
1313,1000,1e-05,19,9,
1314,1000,1e-05,19,11,
1315,1000,1e-05,19,13,
1316,1000,1e-05,19,15,
1317,1000,1e-05,19,17,
1318,1000,1e-05,19,19,
1319,1000,1e-05,19,21,
1320,1000,1e-05,21,1,
1321,1000,1e-05,21,3,
1322,1000,1e-05,21,5,
1323,1000,1e-05,21,7,
1324,1000,1e-05,21,9,
1325,1000,1e-05,21,11,
1326,1000,1e-05,21,13,
1327,1000,1e-05,21,15,
1328,1000,1e-05,21,17,
1329,1000,1e-05,21,19,
1330,1000,1e-05,21,21,
1331,1000,1e-07,1,1,1.827
1332,1000,1e-07,1,3,1.664
1333,1000,1e-07,1,5,1.603
1334,1000,1e-07,1,7,1.825
1335,1000,1e-07,1,9,1.701
1336,1000,1e-07,1,11,1.514
1337,1000,1e-07,1,13,1.663
1338,1000,1e-07,1,15,1.383
1339,1000,1e-07,1,17,1.388
1340,1000,1e-07,1,19,1.732
1341,1000,1e-07,1,21,1.704
1342,1000,1e-07,3,1,2.646
1343,1000,1e-07,3,3,2.782
1344,1000,1e-07,3,5,2.326
1345,1000,1e-07,3,7,2.409
1346,1000,1e-07,3,9,2.527
1347,1000,1e-07,3,11,2.701
1348,1000,1e-07,3,13,3.195
1349,1000,1e-07,3,15,2.868
1350,1000,1e-07,3,17,3.264
1351,1000,1e-07,3,19,2.925
1352,1000,1e-07,3,21,3.218
1353,1000,1e-07,5,1,4.523
1354,1000,1e-07,5,3,4.985
1355,1000,1e-07,5,5,4.108
1356,1000,1e-07,5,7,3.199
1357,1000,1e-07,5,9,3.606
1358,1000,1e-07,5,11,4.193
1359,1000,1e-07,5,13,3.651
1360,1000,1e-07,5,15,4.421
1361,1000,1e-07,5,17,3.51
1362,1000,1e-07,5,19,4.446
1363,1000,1e-07,5,21,4.237
1364,1000,1e-07,7,1,6.75
1365,1000,1e-07,7,3,6.534
1366,1000,1e-07,7,5,5.421
1367,1000,1e-07,7,7,5.652
1368,1000,1e-07,7,9,5.859
1369,1000,1e-07,7,11,6.006
1370,1000,1e-07,7,13,5.781
1371,1000,1e-07,7,15,6.911
1372,1000,1e-07,7,17,5.92
1373,1000,1e-07,7,19,7.84
1374,1000,1e-07,7,21,6.193
1375,1000,1e-07,9,1,9.142
1376,1000,1e-07,9,3,7.477
1377,1000,1e-07,9,5,7.895
1378,1000,1e-07,9,7,8.379
1379,1000,1e-07,9,9,7.774
1380,1000,1e-07,9,11,11.316
1381,1000,1e-07,9,13,9.663
1382,1000,1e-07,9,15,7.734
1383,1000,1e-07,9,17,8.567
1384,1000,1e-07,9,19,8.943
1385,1000,1e-07,9,21,9.562
1386,1000,1e-07,11,1,12.496
1387,1000,1e-07,11,3,12.397
1388,1000,1e-07,11,5,14.338
1389,1000,1e-07,11,7,12.64
1390,1000,1e-07,11,9,11.96
1391,1000,1e-07,11,11,11.026
1392,1000,1e-07,11,13,13.784
1393,1000,1e-07,11,15,12.591
1394,1000,1e-07,11,17,12.718
1395,1000,1e-07,11,19,12.119
1396,1000,1e-07,11,21,12.652
1397,1000,1e-07,13,1,14.744
1398,1000,1e-07,13,3,15.108
1399,1000,1e-07,13,5,17.946
1400,1000,1e-07,13,7,17.14
1401,1000,1e-07,13,9,15.01
1402,1000,1e-07,13,11,15.349
1403,1000,1e-07,13,13,18.143
1404,1000,1e-07,13,15,13.073
1405,1000,1e-07,13,17,16.534
1406,1000,1e-07,13,19,15.097
1407,1000,1e-07,13,21,15.094
1408,1000,1e-07,15,1,18.883
1409,1000,1e-07,15,3,18.215
1410,1000,1e-07,15,5,20.463
1411,1000,1e-07,15,7,22.485
1412,1000,1e-07,15,9,16.237
1413,1000,1e-07,15,11,21.974
1414,1000,1e-07,15,13,20.76
1415,1000,1e-07,15,15,18.874
1416,1000,1e-07,15,17,21.441
1417,1000,1e-07,15,19,23.197
1418,1000,1e-07,15,21,19.916
1419,1000,1e-07,17,1,22.894
1420,1000,1e-07,17,3,24.76
1421,1000,1e-07,17,5,28.391
1422,1000,1e-07,17,7,23.313
1423,1000,1e-07,17,9,26.502
1424,1000,1e-07,17,11,24.087
1425,1000,1e-07,17,13,21.966
1426,1000,1e-07,17,15,26.136
1427,1000,1e-07,17,17,24.193
1428,1000,1e-07,17,19,21.411
1429,1000,1e-07,17,21,24.092
1430,1000,1e-07,19,1,28.768
1431,1000,1e-07,19,3,27.933
1432,1000,1e-07,19,5,30.506
1433,1000,1e-07,19,7,28.656
1434,1000,1e-07,19,9,26.86
1435,1000,1e-07,19,11,30.874
1436,1000,1e-07,19,13,28.148
1437,1000,1e-07,19,15,28.659
1438,1000,1e-07,19,17,30.512
1439,1000,1e-07,19,19,32.972
1440,1000,1e-07,19,21,24.19
1441,1000,1e-07,21,1,32.429
1442,1000,1e-07,21,3,33.662
1443,1000,1e-07,21,5,33.584
1444,1000,1e-07,21,7,38.784
1445,1000,1e-07,21,9,34.619
1446,1000,1e-07,21,11,33.194
1447,1000,1e-07,21,13,35.03
1448,1000,1e-07,21,15,33.883
1449,1000,1e-07,21,17,37.787
1450,1000,1e-07,21,19,34.263
1451,1000,1e-07,21,21,37.248
